合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,387.30,387.30,377.50,378.30,-4.36,-1.14%,379.05,660.00,"250,174,400.00",-,,
Au99.99,380.00,381.85,377.70,378.45,-4.91,-1.28%,378.67,"12,604.68","4,724,453,610.20",-,,
Au100g,381.40,381.45,378.12,379.77,-4.18,-1.09%,379.47,73.40,"27,853,390.00",-,,
iAu99.99,382.00,382.00,382.00,382.00,-3.82,-0.99%,382.00,0.40,"152,800.00",-,,
Au(T+D),378.30,380.49,377.35,378.35,-6.38,-1.66%,378.63,"48,218.00","18,257,129,100.00","239,614",多支付给空,"15,480"
Au(T+N1),385.05,387.15,383.85,384.30,-6.95,-1.78%,384.80,13.40,"5,156,410.00","40,364",,
Au(T+N2),378.95,379.40,376.05,379.05,-6.55,-1.70%,378.45,6.80,"2,573,550.00","138,340",多支付给空,
mAu(T+D),379.00,380.89,377.40,378.36,-6.15,-1.60%,378.88,"8,491.00","3,217,103,836.00","515,454",多支付给空,"37,938"
Pt99.95,212.67,213.15,212.28,212.49,5.47,2.64%,212.50,128.00,"27,201,000.00",-,,
Ag(T+D),"4,820","4,885","4,774","4,825",-92,-1.87%,"4,833","16,330,312.00","78,937,647,660.00","12,195,840",多支付给空,"129,390"
NYAuTN06,390.00,391.20,387.60,388.90,-7.90,-1.99%,389.45,255.20,"99,391,850.00","44,604",,
NYAuTN12,384.75,385.95,382.10,383.45,-5.40,-1.39%,383.80,331.80,"127,344,480.00","40,074",,
PGC30g,385.34,385.35,383.00,383.48,-3.21,-0.83%,384.30,2.46,"945,381.00",-,,
