合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,384.07,384.80,384.02,384.50,0.80,0.21%,384.51,48.00,"18,456,880.00",-,,
Au99.99,385.80,385.80,382.60,384.61,0.39,0.10%,384.62,"10,420.66","3,800,837,643.60",-,,
Au100g,386.00,386.80,383.51,384.65,-0.36,-0.09%,385.17,30.00,"11,555,300.00",-,,
iAu99.99,386.50,386.50,384.50,385.56,0.57,0.15%,385.51,"1,142.12","440,301,340.00",-,,
iAu100g,310.00,310.00,310.00,310.00,25.00,8.77%,310.00,0.20,"62,000.00",-,,
Au(T+D),383.50,385.50,382.15,384.78,1.63,0.43%,384.00,"81,698.00","31,372,682,560.00","230,654",多支付给空,"8,754"
Au(T+N1),383.85,385.40,382.10,384.35,0.95,0.25%,384.20,13.40,"5,148,180.00","111,354",,
Au(T+N2),384.75,387.50,384.35,386.10,2.25,0.59%,386.30,71.60,"27,658,940.00","138,186",多支付给空,200
mAu(T+D),383.51,385.64,382.33,384.71,1.54,0.40%,384.24,"10,533.60","4,047,480,794.00","842,520",多支付给空,"30,650"
Pt99.95,197.20,200.10,197.20,198.80,0.79,0.40%,199.17,172.00,"34,258,520.00",-,,
Ag99.99,"4,275","4,275","4,275","4,275",-28,-0.65%,"4,275",60.00,"256,500.00",4,,
Ag(T+D),"4,266","4,275","4,208","4,247",34,0.81%,"4,244","13,226,436.00","56,137,557,082.00","13,086,742",多支付给空,"208,980"
NYAuTN06,383.70,386.55,383.10,385.70,1.90,0.50%,384.70,208.00,"80,016,990.00","33,894",,
NYAuTN12,386.20,391.20,386.20,390.50,1.50,0.39%,389.60,299.40,"116,648,840.00","79,552",,
PGC30g,391.17,391.17,390.00,390.69,1.65,0.42%,390.69,0.36,"140,651.40",-,,
