合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,401.70,402.29,401.20,401.97,-1.90,-0.47%,401.90,290.00,"116,553,120.00",-,,
Au99.99,404.96,404.97,401.00,401.00,-3.40,-0.84%,401.95,"13,430.48","5,183,999,036.40",-,,
Au100g,404.50,404.50,401.10,402.73,-1.61,-0.40%,402.67,32.80,"13,207,852.00",-,,
iAu99.99,407.00,407.00,406.00,406.50,2.25,0.56%,406.50,0.40,"162,600.00",-,,
Au(T+D),403.71,405.00,400.69,401.35,-1.33,-0.33%,402.20,"37,852.00","15,224,273,380.00","208,526",多支付给空,"6,114"
Au(T+N1),410.35,410.65,409.15,410.20,0.25,0.06%,410.20,1.00,"410,180.00","35,942",,
Au(T+N2),404.00,404.00,402.00,402.90,-0.85,-0.21%,403.15,7.80,"3,144,770.00","158,564",多支付给空,400
mAu(T+D),404.28,405.00,401.00,401.87,-1.02,-0.25%,402.42,"5,879.40","2,365,995,736.00","719,866",多支付给空,"95,260"
Pt99.95,196.20,197.20,192.50,192.69,-3.81,-1.94%,193.49,514.00,"100,235,460.00",-,,
Ag(T+D),"5,236","5,283","5,127","5,146",8,0.16%,"5,188","14,010,878.00","72,691,659,762.00","11,462,648",多支付给空,"25,140"
NYAuTN06,416.20,417.60,413.00,414.90,-0.90,-0.22%,414.80,315.60,"130,919,900.00","36,752",,
NYAuTN12,412.15,414.45,409.65,410.60,-1.40,-0.34%,410.85,894.40,"367,487,360.00","80,610",,
PGC30g,408.00,408.00,406.96,407.30,-0.62,-0.15%,407.30,0.18,"73,315.20",-,,
