合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,364.00,365.50,364.00,364.70,-1.03,-0.28%,364.81,532.00,"194,082,040.00",-,,
Au99.99,366.00,366.45,363.80,364.59,-1.61,-0.44%,365.04,"15,680.64","5,703,788,748.40",-,,
Au100g,364.94,366.39,364.10,365.82,-0.78,-0.21%,365.49,23.40,"8,552,682.00",-,,
iAu99.99,362.50,363.80,362.50,363.21,-0.67,-0.18%,363.16,94.80,"34,428,400.00",-,,
Au(T+D),365.72,366.10,363.25,364.76,-0.23,-0.06%,364.54,"24,948.00","9,094,647,660.00","160,696",空支付给多,"7,150"
Au(T+N1),366.00,367.70,364.05,366.40,-0.20,-0.05%,366.30,230.20,"84,321,840.00","151,292",多支付给空,
Au(T+N2),368.05,370.20,368.05,369.05,-1.80,-0.49%,369.05,4.40,"1,623,940.00","85,952",,
mAu(T+D),365.60,366.20,363.50,365.16,-0.05,-0.01%,364.89,"5,615.80","2,049,165,074.00","519,894",空支付给多,"62,706"
Pt99.95,254.66,255.30,252.39,254.08,-2.34,-0.91%,254.24,500.00,"127,122,180.00",-,,
Ag99.99,"5,223","5,223","5,223","5,223",-75,-1.42%,"5,223",270.00,"1,410,210.00",18,,
Ag(T+D),"5,265","5,292","5,150","5,179",-102,-1.93%,"5,201","7,589,036.00","39,475,851,924.00","8,353,630",多支付给空,"198,810"
NYAuTN06,365.65,365.90,363.40,364.95,-0.50,-0.14%,364.55,83.40,"30,402,240.00","38,796",,
NYAuTN12,370.45,371.05,368.90,370.80,-0.05,-0.01%,370.20,32.20,"11,920,140.00","20,956",,
PGC30g,372.05,372.50,370.41,371.61,0.16,0.04%,371.46,9.96,"3,699,821.40",-,,
