合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,388.50,390.00,388.50,389.53,4.23,1.10%,389.64,384.00,"149,622,800.00",-,,
Au99.99,385.40,390.58,385.40,390.44,5.16,1.34%,389.40,"11,162.46","4,324,499,443.00",-,,
Au100g,385.90,391.00,385.74,390.41,4.45,1.15%,389.65,25.80,"10,053,124.00",-,,
iAu99.99,386.00,389.99,386.00,389.23,4.07,1.06%,388.19,0.86,"333,846.40",-,,
Au(T+D),385.84,390.10,385.55,389.95,4.33,1.12%,388.65,"27,408.00","10,652,237,420.00","156,754",空支付给多,"7,350"
Au(T+N1),386.60,391.90,386.60,389.90,4.00,1.04%,390.00,38.80,"15,132,650.00","64,716",,
Au(T+N2),389.10,394.95,389.10,393.55,3.20,0.82%,391.90,19.40,"7,602,910.00","66,610",,
mAu(T+D),385.90,390.30,385.60,390.10,4.39,1.14%,388.91,"7,512.00","2,921,496,220.00","731,718",多支付给空,"45,478"
Pt99.95,228.13,231.75,228.13,231.35,4.03,1.77%,230.70,280.00,"63,856,760.00",-,,
Ag(T+D),"4,850","4,976","4,846","4,953",81,1.66%,"4,923","2,215,778.00","10,909,089,536.00","6,213,130",多支付给空,"40,860"
NYAuTN06,387.60,391.60,387.60,391.50,4.45,1.15%,390.85,38.80,"15,164,960.00","28,544",,
NYAuTN12,391.30,396.55,391.30,396.25,4.45,1.14%,395.85,283.60,"112,266,230.00","53,042",,
PGC30g,395.00,395.00,395.00,395.00,4.09,1.05%,395.00,0.12,"47,400.00",-,,
