合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,364.60,367.00,363.70,363.94,-3.56,-0.97%,364.26,216.00,"78,681,200.00",-,,
Au99.99,366.90,366.90,363.60,363.94,-3.69,-1.00%,364.39,"17,292.70","6,335,670,195.40",-,,
Au100g,367.50,368.67,364.66,365.41,-3.25,-0.88%,365.81,48.20,"17,632,234.00",-,,
iAu99.99,363.65,363.75,362.40,362.59,-3.84,-1.05%,363.59,720.20,"261,863,480.00",-,,
Au(T+D),366.85,367.05,363.47,363.73,-3.74,-1.02%,364.44,"26,648.00","9,711,779,320.00","151,974",多支付给空,"6,134"
Au(T+N1),368.50,369.95,368.00,368.00,-2.45,-0.66%,368.25,3.40,"1,252,000.00",624,,
Au(T+N2),363.10,367.25,363.10,365.00,-0.10,-0.03%,365.00,4.40,"1,605,940.00","3,136",多支付给空,"82,272"
mAu(T+D),367.30,367.30,363.50,363.73,-3.91,-1.06%,364.80,"5,626.60","2,052,606,142.00","702,430",空支付给多,"34,026"
Pt99.95,199.63,199.63,195.70,197.13,-3.49,-1.74%,197.52,"1,118.00","220,632,040.00",-,,
Ag99.99,"4,627","4,627","4,627","4,627",-53,-1.13%,"4,627",870.00,"4,025,490.00",58,,
Ag(T+D),"4,629","4,634","4,575","4,585",-63,-1.36%,"4,599","2,426,940.00","11,163,572,844.00","7,393,622",多支付给空,"121,650"
NYAuTN06,370.05,370.05,366.75,367.10,-3.75,-1.01%,367.75,31.60,"11,621,630.00","28,128",,
NYAuTN12,364.65,364.65,361.50,361.55,-4.50,-1.23%,362.65,76.80,"27,850,330.00","22,704",,
PGC30g,370.90,370.90,369.00,369.71,-3.75,-1.00%,370.13,0.60,"222,081.60",-,,
