合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,376.30,376.70,376.00,376.00,0.05,0.01%,376.08,300.00,"112,824,400.00",-,,
Au99.99,375.80,377.20,375.30,375.67,-0.22,-0.06%,376.38,"10,985.56","4,137,152,181.60",-,,
Au100g,376.98,377.95,376.04,376.61,-0.24,-0.06%,376.85,24.80,"9,346,004.00",-,,
iAu99.99,376.27,376.27,375.20,375.36,0.50,0.13%,375.36,0.62,"232,725.40",-,,
Au(T+D),375.88,376.95,374.90,375.84,0.13,0.03%,376.13,"18,988.00","7,141,969,660.00","150,374",空支付给多,"12,800"
Au(T+N1),379.00,379.00,378.50,378.65,0.10,0.03%,378.65,0.60,"227,200.00",746,,
Au(T+N2),377.00,377.70,375.20,376.50,-0.25,-0.07%,376.50,8.60,"3,237,800.00","90,994",,
mAu(T+D),375.70,377.10,375.00,375.95,0.02,0.01%,376.41,"5,642.00","2,123,708,914.00","551,448",空支付给多,"51,834"
Pt99.95,226.60,226.60,225.23,225.62,0.63,0.28%,225.71,94.00,"21,217,040.00",-,,
Ag99.99,"4,989","4,997","4,989","4,993",-182,-3.52%,"4,993","6,000.00","29,958,000.00",400,,
Ag(T+D),"4,978","4,985","4,915","4,972",-7,-0.14%,"4,959","2,583,740.00","12,814,066,700.00","6,861,228",多支付给空,"37,650"
NYAuTN06,380.25,381.05,378.55,380.35,0.25,0.07%,380.60,179.60,"68,354,970.00","22,596",,
NYAuTN12,376.80,378.15,376.10,376.60,-0.35,-0.09%,377.20,90.80,"34,251,710.00","22,444",,
PGC30g,382.36,383.44,382.36,383.16,0.32,0.08%,383.07,0.72,"275,817.00",-,,
