合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,371.20,371.80,371.00,371.55,-1.83,-0.49%,371.53,266.00,"98,829,500.00",-,,
Au99.99,373.60,373.80,371.15,371.61,-1.94,-0.52%,371.62,"17,502.88","6,489,241,031.80",-,,
Au100g,373.00,373.00,372.00,372.38,-1.84,-0.49%,372.44,22.40,"8,342,818.00",-,,
iAu99.99,370.40,370.70,370.40,370.41,-1.08,-0.29%,370.41,120.60,"44,672,320.00",-,,
Au(T+D),373.68,373.98,370.73,371.40,-1.04,-0.28%,371.98,"12,902.00","4,799,352,640.00","143,100",空支付给多,"5,598"
Au(T+N1),377.00,378.40,375.50,378.00,2.40,0.64%,378.00,2.20,"831,620.00",624,,
Au(T+N2),377.05,377.90,375.60,376.70,-0.15,-0.04%,376.70,7.60,"2,863,130.00","3,148",,
mAu(T+D),373.30,374.17,370.96,371.49,-1.02,-0.27%,371.92,"3,131.40","1,164,650,728.00","680,316",多支付给空,"59,258"
Pt99.95,209.81,209.81,206.72,207.33,-0.44,-0.21%,207.62,138.00,"28,301,220.00",-,,
Ag(T+D),"4,812","4,840","4,762","4,785",2,0.04%,"4,797","1,803,764.00","8,653,015,980.00","7,471,638",多支付给空,720
NYAuTN06,376.35,377.00,374.30,374.55,-1.25,-0.33%,374.85,12.60,"4,723,040.00","28,024",,
NYAuTN12,381.60,381.60,378.55,379.00,-1.60,-0.42%,378.90,50.00,"18,944,490.00","6,136",,
PGC30g,377.30,377.53,377.30,377.41,-1.12,-0.30%,377.41,0.12,"45,289.80",-,,
