合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,388.50,389.50,388.50,388.83,-3.70,-0.94%,388.83,60.00,"23,330,000.00",-,,
Au99.99,396.80,399.99,388.00,389.61,-5.53,-1.40%,390.21,"12,068.94","4,713,391,919.80",-,,
Au100g,399.44,399.88,386.00,390.91,-4.05,-1.03%,390.78,45.40,"17,741,842.00",-,,
iAu99.99,398.29,399.75,388.00,389.82,-3.98,-1.01%,389.39,239.44,"93,236,092.80",-,,
Au(T+D),399.35,400.09,387.80,389.55,-2.32,-0.59%,393.24,"26,796.00","10,537,464,720.00","159,966",空支付给多,"8,482"
Au(T+N1),389.75,399.95,388.20,390.35,-3.15,-0.80%,390.55,9.40,"3,671,040.00","65,862",,
Au(T+N2),402.55,403.00,393.00,394.25,-2.05,-0.52%,397.05,16.80,"6,670,730.00","66,690",,
mAu(T+D),400.00,400.13,388.10,389.66,-2.34,-0.60%,392.84,"8,613.00","3,383,562,574.00","729,548",空支付给多,"51,266"
Pt99.95,234.60,235.00,224.67,225.00,-9.05,-3.87%,225.50,770.00,"173,640,040.00",-,,
Ag(T+D),"5,151","5,175","4,930","4,970",-60,-1.19%,"5,045","3,966,072.00","20,009,521,096.00","6,004,106",空支付给多,"315,780"
NYAuTN06,399.30,401.55,389.65,391.20,-1.45,-0.37%,393.45,63.20,"24,865,350.00","28,604",,
NYAuTN12,401.00,406.65,394.65,395.80,-4.10,-1.03%,398.70,63.80,"25,437,230.00","55,000",,
PGC30g,405.00,405.00,394.64,398.77,-2.03,-0.51%,398.77,0.30,"119,632.20",-,,
