合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,366.10,366.30,364.00,364.20,-3.22,-0.88%,364.84,676.00,"247,713,260.00",-,,
Au99.99,367.90,367.97,363.60,364.62,-3.12,-0.85%,365.70,"17,093.70","6,274,265,940.00",-,,
Au100g,367.50,369.99,366.00,366.00,-3.53,-0.96%,367.34,39.80,"14,620,388.00",-,,
iAu99.99,365.21,365.21,361.75,361.96,-3.72,-1.02%,363.86,"4,497.14","1,636,337,309.40",-,,
Au(T+D),366.12,367.31,363.06,364.06,-1.89,-0.52%,365.30,"19,898.00","7,268,804,000.00","135,686",多支付给空,"7,116"
Au(T+N1),369.05,371.65,369.00,370.20,-0.50,-0.13%,370.15,7.40,"2,739,090.00",694,,
Au(T+N2),365.50,365.50,364.00,365.25,-0.80,-0.22%,365.25,8.20,"2,995,240.00","89,440",,
mAu(T+D),366.50,367.50,363.40,364.25,-2.84,-0.77%,365.71,"13,433.20","4,912,729,194.00","590,960",多支付给空,"87,766"
Pt99.95,214.12,214.12,211.96,212.05,-2.98,-1.39%,213.19,770.00,"164,598,320.00",-,,
Ag99.99,"4,800","4,800","4,800","4,800",-48,-0.99%,"4,800","1,050.00","5,040,000.00",70,,
Ag(T+D),"4,788","4,855","4,733","4,750",-21,-0.44%,"4,793","2,758,562.00","13,224,044,628.00","7,015,762",多支付给空,"98,790"
NYAuTN06,371.10,372.50,368.55,369.00,-2.15,-0.58%,369.90,29.20,"10,801,110.00","21,604",,
NYAuTN12,367.00,368.25,364.00,364.85,-3.30,-0.90%,366.15,201.60,"73,819,830.00","33,230",,
PGC30g,371.75,372.76,371.75,372.45,-1.31,-0.35%,372.32,0.48,"178,716.60",-,,
