合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,381.20,382.40,381.20,382.28,0.31,0.08%,381.95,206.00,"78,682,680.00",-,,
Au99.99,384.00,384.00,380.81,383.00,0.26,0.07%,382.43,"4,951.32","1,893,544,518.40",-,,
Au100g,383.91,384.70,382.50,384.08,-0.67,-0.17%,383.39,13.60,"5,214,234.00",-,,
iAu99.99,379.50,381.60,379.50,381.12,-0.15,-0.04%,380.79,"2,681.52","1,021,119,080.00",-,,
Au(T+D),382.58,383.20,380.21,382.95,1.50,0.39%,382.06,"17,792.00","6,797,700,260.00","149,826",多支付给空,"15,396"
Au(T+N1),384.15,386.95,384.15,385.55,0.25,0.06%,385.55,0.40,"154,220.00","142,646",,
Au(T+N2),386.10,389.40,386.10,388.45,-0.05,-0.01%,388.40,105.40,"40,935,500.00","65,176",,
mAu(T+D),383.00,383.38,380.45,383.15,1.39,0.36%,382.41,"7,544.80","2,885,265,020.00","609,286",多支付给空,"69,170"
Pt99.95,253.32,253.32,253.32,253.32,0.34,0.13%,253.32,40.00,"10,132,800.00",-,,
Ag(T+D),"5,571","5,595","5,450","5,534",-12,-0.22%,"5,519","5,542,562.00","30,592,214,322.00","8,248,636",多支付给空,"227,790"
NYAuTN06,384.60,384.95,382.75,384.60,0.90,0.23%,384.05,110.00,"42,248,720.00","40,272",,
NYAuTN12,390.45,391.00,388.80,390.00,0.35,0.09%,390.10,22.60,"8,815,900.00","15,996",,
PGC30g,386.02,386.02,386.02,386.02,-2.40,-0.62%,386.02,0.06,"23,161.20",-,,
