合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,368.65,368.65,367.00,367.02,-3.03,-0.82%,367.40,140.00,"51,436,100.00",-,,
Au99.99,370.63,370.63,366.80,367.35,-2.88,-0.78%,367.46,"18,889.60","7,057,673,394.40",-,,
Au100g,370.10,370.90,368.05,368.91,-2.40,-0.65%,369.17,18.60,"6,866,698.00",-,,
iAu99.99,368.50,368.50,366.45,366.53,-1.79,-0.49%,366.95,40.38,"14,817,573.00",-,,
Au(T+D),369.37,369.89,366.66,367.07,-2.53,-0.68%,367.58,"17,656.00","6,490,032,280.00","144,556",多支付给空,"5,280"
Au(T+N1),374.00,374.00,371.15,372.05,-1.60,-0.43%,372.10,4.80,"1,786,200.00",712,,
Au(T+N2),369.00,369.00,367.05,367.85,-2.90,-0.78%,367.85,11.20,"4,120,250.00","90,680",,
mAu(T+D),369.50,370.00,366.80,367.24,-2.59,-0.70%,367.92,"5,601.20","2,060,802,582.00","501,980",多支付给空,"37,704"
Pt99.95,225.90,225.90,221.82,222.19,-4.07,-1.80%,222.60,164.00,"36,507,260.00",-,,
Ag99.99,"4,822","4,822","4,822","4,822",-98,-1.99%,"4,822",930.00,"4,484,460.00",62,,
Ag(T+D),"4,865","4,880","4,773","4,799",-90,-1.84%,"4,814","3,886,026.00","18,710,454,204.00","7,098,266",多支付给空,"113,160"
NYAuTN06,373.80,373.80,371.50,372.20,-1.20,-0.32%,372.05,153.80,"57,224,810.00","19,302",,
NYAuTN12,370.35,371.95,367.50,367.70,-2.80,-0.76%,368.30,576.40,"212,302,420.00","22,932",,
PGC30g,374.17,375.00,373.08,373.69,-0.71,-0.19%,373.87,0.78,"291,625.80",-,,
