合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,375.50,375.50,372.00,372.50,-1.64,-0.44%,372.87,432.00,"161,080,320.00",-,,
Au99.99,375.98,375.98,371.60,373.17,-1.68,-0.45%,372.52,"8,476.96","3,157,881,605.60",-,,
Au100g,373.58,375.80,371.82,373.29,-1.24,-0.33%,373.22,21.40,"7,987,052.00",-,,
iAu99.99,371.70,372.20,371.55,372.20,-1.37,-0.37%,371.80,"2,077.82","772,549,133.20",-,,
Au(T+D),374.01,374.80,371.00,372.80,-2.13,-0.57%,372.48,"20,228.00","7,534,681,280.00","144,640",多支付给空,"6,872"
Au(T+N1),377.55,377.55,376.00,376.60,-2.45,-0.65%,376.50,5.60,"2,108,480.00",710,,
Au(T+N2),374.15,374.15,373.20,373.40,-2.00,-0.53%,373.30,22.60,"8,436,450.00","89,082",,
mAu(T+D),374.50,374.75,371.20,372.96,-2.05,-0.55%,372.80,"5,573.20","2,077,732,218.00","548,104",多支付给空,"20,172"
Pt99.95,216.41,216.41,211.82,212.38,-4.78,-2.20%,212.75,"1,308.00","280,917,880.00",-,,
Ag(T+D),"5,165","5,181","5,077","5,098",-80,-1.54%,"5,114","4,205,672.00","21,510,057,398.00","7,059,276",空支付给多,
NYAuTN06,380.00,380.00,377.30,378.25,-3.00,-0.79%,378.45,7.40,"2,800,600.00","21,086",,
NYAuTN12,375.75,375.75,372.25,374.60,-2.10,-0.56%,374.35,27.40,"10,257,730.00","34,596",,
PGC30g,378.40,378.40,378.00,378.08,-2.26,-0.59%,378.08,0.42,"158,793.60",-,,
