合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,372.50,373.05,372.50,373.02,2.90,0.78%,372.94,158.00,"58,925,100.00",-,,
Au99.99,373.60,374.80,371.50,374.64,4.35,1.17%,373.14,"16,264.52","5,769,133,301.20",-,,
Au100g,371.85,374.36,371.01,374.24,3.18,0.86%,373.28,27.00,"10,078,762.00",-,,
iAu99.99,384.50,384.50,384.00,384.42,3.19,0.84%,384.42,700.00,"269,100,000.00",-,,
Au(T+D),371.62,374.70,371.30,374.63,5.12,1.39%,372.91,"83,464.00","31,124,838,080.00","241,220",多支付给空,"22,488"
Au(T+N1),372.80,374.50,371.95,374.35,4.40,1.19%,373.35,85.00,"31,735,810.00","194,032",多支付给空,400
Au(T+N2),375.35,376.50,373.40,376.10,3.50,0.94%,374.90,65.20,"24,444,050.00","119,410",,
mAu(T+D),371.18,374.70,371.18,374.66,4.96,1.34%,372.90,"16,778.00","6,256,613,144.00","956,536",多支付给空,"56,534"
Pt99.95,185.50,186.10,184.00,184.00,-2.75,-1.47%,184.71,700.00,"129,300,520.00",-,,
Ag(T+D),"3,686","3,735","3,669","3,699",35,0.96%,"3,698","9,360,254.00","34,620,685,094.00","10,399,422",空支付给多,"87,540"
NYAuTN06,384.00,386.15,382.65,386.00,2.75,0.72%,384.50,593.80,"228,314,880.00","76,076",,
NYAuTN12,385.90,387.55,383.70,387.35,2.50,0.65%,385.75,467.80,"180,454,340.00","63,056",,
PGC30g,378.45,380.00,378.45,379.12,2.63,0.70%,378.77,0.84,"318,174.60",-,,
