合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,378.00,384.90,378.00,383.97,-11.55,-2.92%,382.32,758.00,"289,750,580.00",-,,
Au99.99,393.58,394.00,379.00,385.00,-10.97,-2.77%,384.10,"14,378.34","5,512,286,437.60",-,,
Au100g,393.48,393.48,380.20,387.01,-9.04,-2.28%,387.49,48.60,"18,832,440.00",-,,
iAu99.99,379.51,383.00,379.51,381.32,-15.69,-3.95%,380.54,"3,405.20","1,300,098,820.00",-,,
Au(T+D),392.44,392.70,377.32,384.08,-11.46,-2.90%,384.47,"92,898.00","35,716,858,920.00","178,172",空支付给多,"16,726"
Au(T+N1),398.00,398.00,382.00,384.10,-14.30,-3.59%,386.05,64.60,"24,939,490.00","82,824",多支付给空,"15,600"
Au(T+N2),400.05,401.95,385.70,389.25,-14.80,-3.66%,388.70,"2,010.60","781,481,230.00","43,840",,
mAu(T+D),392.85,393.35,378.32,384.62,-11.70,-2.95%,384.41,"20,985.40","8,067,181,930.00","628,890",空支付给多,"49,316"
Pt99.95,239.55,239.55,224.60,227.41,-15.49,-6.38%,228.04,"1,184.00","270,009,220.00",-,,
Ag99.99,"5,140","5,140","5,134","5,138",-557,-9.78%,"5,138","4,260.00","21,888,840.00",284,,
Ag(T+D),"5,510","5,536","5,019","5,115",-485,-8.66%,"5,286","30,781,346.00","162,734,868,324.00","11,246,116",空支付给多,
NYAuTN06,397.00,397.20,382.50,387.50,-13.45,-3.35%,389.35,853.20,"332,179,250.00","47,698",,
NYAuTN12,403.10,403.10,388.70,394.10,-12.70,-3.12%,394.15,239.60,"94,442,680.00","8,702",,
PGC30g,393.58,393.58,386.16,388.62,-11.29,-2.82%,387.91,1.38,"535,328.40",-,,
