合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,423.00,428.00,423.00,426.01,10.01,2.41%,425.93,378.00,"161,002,320.00",-,,
Au99.99,417.99,430.48,417.80,426.85,8.90,2.13%,426.09,"11,663.38","4,961,198,598.60",-,,
Au100g,417.83,431.95,417.83,427.29,10.36,2.48%,425.09,100.80,"42,849,562.00",-,,
iAu99.99,426.66,432.00,419.00,431.63,9.90,2.35%,429.94,0.56,"240,770.80",-,,
Au(T+D),418.00,430.80,417.30,426.41,11.24,2.71%,423.79,"163,498.00","69,289,300,760.00","275,724",多支付给空,"14,594"
Au(T+N1),425.50,438.15,424.95,436.05,13.15,3.11%,432.35,48.40,"20,926,080.00","25,816",多支付给空,700
Au(T+N2),422.00,434.00,422.00,431.00,11.20,2.67%,426.95,281.40,"120,144,540.00","145,074",,
mAu(T+D),418.00,430.47,417.39,426.68,11.44,2.76%,423.89,"20,465.80","8,675,338,724.00","934,878",多支付给空,"39,402"
Pt99.95,217.30,221.80,217.30,221.71,9.28,4.37%,221.04,288.00,"63,660,000.00",-,,
Ag(T+D),"5,314","5,755","5,297","5,653",333,6.26%,"5,506","36,232,940.00","199,519,548,306.00","12,593,946",多支付给空,"12,150"
NYAuTN06,432.85,447.75,432.85,444.65,13.90,3.23%,442.95,781.20,"346,031,620.00","20,222",,
NYAuTN12,430.05,442.90,429.90,438.75,11.65,2.73%,437.35,830.80,"363,335,360.00","78,854",,
PGC30g,428.00,439.88,427.50,431.61,9.78,2.32%,430.26,0.48,"206,524.80",-,,
