合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,372.60,372.60,371.40,371.85,0.15,0.04%,371.85,54.00,"20,080,000.00",-,,
Au99.99,372.80,374.10,370.60,371.80,0.16,0.04%,371.50,"21,865.82","8,155,306,686.80",-,,
Au100g,373.27,373.63,371.18,371.58,-1.93,-0.52%,372.66,12.00,"4,471,964.00",-,,
iAu99.99,370.96,370.96,370.50,370.60,-0.75,-0.20%,370.65,1.24,"459,617.60",-,,
Au(T+D),371.80,372.85,370.20,371.64,-0.42,-0.11%,371.55,"12,696.00","4,717,264,260.00","150,650",空支付给多,"7,798"
Au(T+N1),373.05,375.00,372.20,373.70,-0.40,-0.11%,373.90,20.60,"7,702,210.00","60,524",,
Au(T+N2),377.00,379.00,376.10,378.45,0.95,0.25%,377.50,5.40,"2,038,600.00","63,302",,
mAu(T+D),371.64,372.93,370.39,371.44,-0.73,-0.20%,371.51,"8,133.20","3,021,600,854.00","759,336",空支付给多,"32,972"
Pt99.95,209.01,209.15,208.48,209.03,1.91,0.92%,209.02,138.00,"28,845,360.00",-,,
Ag(T+D),"4,703","4,864","4,694","4,856",148,3.14%,"4,805","3,691,298.00","17,740,067,420.00","7,251,304",空支付给多,"101,190"
NYAuTN06,374.00,375.50,372.90,374.35,-0.20,-0.05%,374.40,19.20,"7,188,250.00","27,660",,
NYAuTN12,378.45,379.75,376.95,378.05,-0.35,-0.09%,378.70,33.00,"12,497,200.00","13,140",,
PGC30g,377.35,377.35,374.00,374.57,-3.98,-1.05%,374.87,0.54,"202,431.00",-,,
