合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,378.50,380.50,378.50,379.72,2.71,0.72%,379.71,312.00,"118,471,700.00",-,,
Au99.99,377.99,380.98,377.99,379.43,2.48,0.66%,379.85,"13,921.64","5,366,982,204.80",-,,
Au100g,379.55,380.19,379.20,379.91,2.55,0.68%,379.87,17.80,"6,761,852.00",-,,
iAu99.99,378.50,379.30,378.50,379.09,2.58,0.69%,379.00,"5,741.80","2,176,153,039.60",-,,
Au(T+D),377.05,380.70,376.70,379.60,2.98,0.79%,379.14,"34,100.00","12,928,950,920.00","141,446",空支付给多,"6,612"
Au(T+N1),380.00,383.45,380.00,382.30,1.55,0.41%,381.60,7.80,"2,976,630.00",742,,
Au(T+N2),380.00,381.00,379.55,380.90,3.40,0.90%,380.90,44.60,"16,988,530.00","89,154",,
mAu(T+D),377.30,380.64,376.60,379.63,2.62,0.69%,379.57,"7,979.40","3,028,740,992.00","525,888",多支付给空,"28,214"
Pt99.95,221.14,221.96,221.14,221.84,4.84,2.23%,221.60,428.00,"95,066,360.00",-,,
Ag(T+D),"5,115","5,259","5,104","5,253",159,3.12%,"5,196","5,862,904.00","30,464,951,734.00","7,502,292",多支付给空,"82,320"
NYAuTN06,382.95,386.60,382.80,385.95,3.05,0.80%,385.90,109.60,"42,293,800.00","20,890",,
NYAuTN12,378.90,382.50,378.90,381.85,2.90,0.77%,381.65,78.00,"29,768,300.00","34,540",,
PGC30g,385.71,385.71,385.71,385.71,3.00,0.78%,385.71,0.06,"23,142.60",-,,
