合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,387.30,389.00,387.20,388.71,0.41,0.11%,388.05,262.00,"101,670,760.00",-,,
Au99.99,389.99,389.99,386.51,388.83,0.63,0.16%,388.15,"10,470.20","4,066,505,847.80",-,,
Au100g,389.00,389.58,387.50,389.19,-0.24,-0.06%,388.13,34.00,"13,196,444.00",-,,
iAu99.99,386.40,387.30,386.10,387.15,0.47,0.12%,386.97,"7,792.04","3,009,482,996.00",-,,
Au(T+D),388.31,389.03,386.10,388.73,0.82,0.21%,387.84,"33,522.00","13,001,495,280.00","169,432",空支付给多,"14,850"
Au(T+N1),388.20,390.60,388.10,389.15,1.15,0.30%,389.15,4.80,"1,867,940.00","132,570",多支付给空,600
Au(T+N2),391.50,391.80,390.50,391.05,0.30,0.08%,391.05,2.60,"1,016,770.00","88,988",,
mAu(T+D),388.81,389.10,386.51,388.66,0.60,0.15%,388.03,"5,627.20","2,183,546,792.00","498,510",空支付给多,"67,550"
Pt99.95,262.80,263.80,260.40,261.41,-4.48,-1.68%,261.37,692.00,"180,869,920.00",-,,
Ag(T+D),"5,905","5,934","5,753","5,813",-18,-0.31%,"5,830","7,278,552.00","42,434,666,616.00","8,365,578",空支付给多,"3,000"
NYAuTN06,388.65,389.10,387.00,388.90,0.95,0.24%,388.10,79.00,"30,660,570.00","36,428",,
NYAuTN12,391.65,392.50,390.50,392.25,0.80,0.20%,391.50,102.00,"39,933,890.00","25,410",,
PGC30g,393.61,393.61,392.99,393.30,-1.86,-0.47%,393.30,0.12,"47,196.00",-,,
