id,version_date,item,open,high,low,close,up_or_down,mapping,refresh_date
8426,2014-12-29,Au9999,240.49,240.49,238.22,239.96,1.76,1.0,2022-01-04 02:27:46
8437,2014-12-30,Au9999,239.85,239.85,237.4,237.42,-2.54,-1.0,2022-01-04 02:27:46
8448,2014-12-31,Au9999,237.42,241.1,237.0,240.59,3.17,1.0,2022-01-04 02:27:46
8459,2015-01-05,Au9999,240.6,240.68,238.8,240.6,0.01,1.0,2022-01-04 02:27:46
8470,2015-01-06,Au9999,240.99,242.6,239.0,242.5,1.9,1.0,2022-01-04 02:27:46
8481,2015-01-07,Au9999,242.5,244.5,241.8,243.14,0.64,1.0,2022-01-04 02:27:46
8492,2015-01-08,Au9999,243.4,243.6,242.3,242.75,-0.39,-1.0,2022-01-04 02:27:46
8504,2014-12-10,Au9999,239.38,246.25,239.05,246.15,5.77,1.0,2022-01-04 02:27:46
8517,2014-12-11,Au9999,245.5,245.78,243.0,243.17,-2.98,-1.0,2022-01-04 02:27:46
8527,2014-12-12,Au9999,243.79,244.5,242.42,242.9,-0.27,-1.0,2022-01-04 02:27:46
8538,2014-12-15,Au9999,243.01,244.2,241.99,243.1,0.2,1.0,2022-01-04 02:27:46
8549,2014-12-16,Au9999,242.5,242.99,238.35,239.09,-4.01,-1.0,2022-01-04 02:27:46
8559,2014-12-17,Au9999,241.49,243.0,237.35,239.3,0.21,1.0,2022-01-04 02:27:46
8571,2014-12-18,Au9999,240.49,240.7,238.0,240.35,1.05,1.0,2022-01-04 02:27:46
8583,2014-12-19,Au9999,241.0,241.68,239.5,240.93,0.58,1.0,2022-01-04 02:27:46
8595,2014-12-22,Au9999,239.6,240.49,239.5,240.25,-0.68,-1.0,2022-01-04 02:27:46
8606,2014-12-23,Au9999,240.99,240.99,236.3,236.95,-3.3,-1.0,2022-01-04 02:27:46
8618,2014-11-26,Au9999,237.98,237.98,235.8,237.39,0.39,1.0,2022-01-04 02:27:46
8629,2014-11-27,Au9999,237.5,237.5,235.7,236.42,-0.97,-1.0,2022-01-04 02:27:46
8640,2014-11-28,Au9999,237.2,237.2,233.5,235.5,-0.92,-1.0,2022-01-04 02:27:46
8652,2014-12-01,Au9999,235.0,235.0,226.61,228.84,-6.66,-1.0,2022-01-04 02:27:46
8664,2014-12-02,Au9999,231.58,240.05,230.02,238.86,10.02,1.0,2022-01-04 02:27:46
8676,2014-12-03,Au9999,238.98,238.98,236.6,237.65,-1.21,-1.0,2022-01-04 02:27:46
8689,2014-12-04,Au9999,238.98,239.68,237.76,238.0,0.35,1.0,2022-01-04 02:27:46
8700,2014-12-05,Au9999,238.5,240.1,237.1,239.0,1.0,1.0,2022-01-04 02:27:46
8711,2014-12-08,Au9999,239.0,239.5,236.4,236.99,-2.01,-1.0,2022-01-04 02:27:46
8722,2014-12-09,Au9999,237.4,240.55,236.7,240.38,3.39,1.0,2022-01-04 02:27:46
8734,2014-11-12,Au9999,229.5,230.63,227.5,230.39,2.6,1.0,2022-01-04 02:27:46
8744,2014-11-13,Au9999,230.1,230.45,228.4,228.89,-1.5,-1.0,2022-01-04 02:27:46
8754,2014-11-14,Au9999,229.4,230.0,227.0,227.2,-1.69,-1.0,2022-01-04 02:27:46
8763,2014-11-17,Au9999,228.3,236.0,226.5,234.57,7.37,1.0,2022-01-04 02:27:46
8773,2014-11-18,Au9999,234.89,235.0,233.55,234.4,-0.17,-1.0,2022-01-04 02:27:46
8783,2014-11-19,Au9999,236.1,237.0,234.8,235.2,0.8,1.0,2022-01-04 02:27:46
8794,2014-11-20,Au9999,236.49,236.49,232.0,233.8,-1.4,-1.0,2022-01-04 02:27:46
8806,2014-11-21,Au9999,234.99,235.99,233.8,235.41,1.61,1.0,2022-01-04 02:27:46
8818,2014-11-24,Au9999,234.0,238.0,234.0,237.15,1.74,1.0,2022-01-04 02:27:46
8829,2014-11-25,Au9999,236.6,237.38,236.36,237.0,-0.15,-1.0,2022-01-04 02:27:46
8840,2014-10-29,Au9999,242.45,242.99,241.8,241.83,0.01,1.0,2022-01-04 02:27:46
8849,2014-10-30,Au9999,242.25,242.25,237.1,237.41,-4.42,-1.0,2022-01-04 02:27:46
8859,2014-10-31,Au9999,239.38,239.38,230.05,230.44,-6.97,-1.0,2022-01-04 02:27:46
8868,2014-11-03,Au9999,231.49,231.49,227.5,230.93,0.49,1.0,2022-01-04 02:27:46
8878,2014-11-04,Au9999,231.49,231.49,229.46,229.5,-1.43,-1.0,2022-01-04 02:27:46
8887,2014-11-05,Au9999,230.5,230.5,225.38,225.9,-3.6,-1.0,2022-01-04 02:27:46
8897,2014-11-06,Au9999,223.49,230.0,223.25,225.38,-0.52,-1.0,2022-01-04 02:27:46
8907,2014-11-07,Au9999,225.38,225.61,223.0,225.3,-0.08,-1.0,2022-01-04 02:27:46
8916,2014-11-10,Au9999,225.99,232.5,225.0,230.71,5.41,1.0,2022-01-04 02:27:46
8925,2014-11-11,Au9999,230.09,230.39,226.6,227.79,-2.92,-1.0,2022-01-04 02:27:46
8935,2014-10-15,Au9999,243.99,244.3,242.0,242.12,-1.46,-1.0,2022-01-04 02:27:46
8945,2014-10-16,Au9999,244.0,245.4,242.7,244.41,2.29,1.0,2022-01-04 02:27:46
8954,2014-10-17,Au9999,245.66,245.66,244.0,244.89,0.48,1.0,2022-01-04 02:27:46
8963,2014-10-20,Au9999,244.98,245.2,243.0,244.79,-0.1,-1.0,2022-01-04 02:27:46
8971,2014-10-21,Au9999,246.69,247.0,244.81,246.99,2.2,1.0,2022-01-04 02:27:46
8980,2014-10-22,Au9999,249.99,249.99,245.4,245.39,-1.6,-1.0,2022-01-04 02:27:46
8988,2014-10-23,Au9999,245.99,245.99,244.7,244.85,-0.54,-1.0,2022-01-04 02:27:46
8996,2014-10-24,Au9999,244.8,244.8,242.01,242.42,-2.43,-1.0,2022-01-04 02:27:46
9005,2014-10-27,Au9999,242.9,243.49,242.1,242.22,-0.2,-1.0,2022-01-04 02:27:46
9013,2014-10-28,Au9999,242.49,242.49,241.51,241.82,-0.4,-1.0,2022-01-04 02:27:46
9021,2014-09-24,Au9999,245.48,245.48,241.51,242.5,1.6,1.0,2022-01-04 02:27:46
9030,2014-09-25,Au9999,242.5,242.5,239.25,239.27,-3.23,-1.0,2022-01-04 02:27:46
9040,2014-09-26,Au9999,239.53,244.0,239.39,242.76,3.49,1.0,2022-01-04 02:27:46
9049,2014-09-29,Au9999,241.98,241.98,240.39,240.97,-1.79,-1.0,2022-01-04 02:27:46
9058,2014-09-30,Au9999,242.0,242.0,241.08,241.24,0.27,1.0,2022-01-04 02:27:46
9068,2014-10-08,Au9999,241.0,241.4,240.0,241.26,0.02,1.0,2022-01-04 02:27:46
9077,2014-10-09,Au9999,241.25,242.95,239.52,242.59,1.33,1.0,2022-01-04 02:27:46
9085,2014-10-10,Au9999,243.99,243.99,241.65,241.75,-0.84,-1.0,2022-01-04 02:27:46
9094,2014-10-13,Au9999,242.45,244.29,241.6,243.64,1.89,1.0,2022-01-04 02:27:46
9102,2014-10-14,Au9999,242.99,244.1,242.5,243.58,-0.06,-1.0,2022-01-04 02:27:46
9112,2014-09-10,Au9999,248.45,248.6,246.01,248.46,0.28,1.0,2022-01-04 02:27:46
9120,2014-09-11,Au9999,247.95,247.95,246.5,247.19,-1.27,-1.0,2022-01-04 02:27:46
9128,2014-09-12,Au9999,247.19,247.19,243.8,245.21,-1.98,-1.0,2022-01-04 02:27:46
9136,2014-09-15,Au9999,245.0,245.45,243.3,244.8,-0.41,-1.0,2022-01-04 02:27:46
9144,2014-09-16,Au9999,245.8,245.8,244.4,245.4,0.6,1.0,2022-01-04 02:27:46
9152,2014-09-17,Au9999,245.99,246.0,244.7,245.32,-0.08,-1.0,2022-01-04 02:27:46
9160,2014-09-18,Au9999,245.0,245.44,242.33,242.33,-2.99,-1.0,2022-01-04 02:27:46
9167,2014-09-19,Au9999,242.0,243.49,241.5,242.01,-0.32,-1.0,2022-01-04 02:27:46
9178,2014-09-22,Au9999,242.69,243.45,239.0,239.03,-2.98,-1.0,2022-01-04 02:27:46
9188,2014-09-23,Au9999,241.48,241.48,239.8,240.9,1.87,1.0,2022-01-04 02:27:46
9197,2014-08-26,Au9999,253.79,255.9,253.4,255.77,2.47,1.0,2022-01-04 02:27:46
9205,2014-08-27,Au9999,256.0,256.0,254.4,254.95,-0.82,-1.0,2022-01-04 02:27:46
9212,2014-08-28,Au9999,256.0,256.0,254.1,255.15,0.2,1.0,2022-01-04 02:27:46
9220,2014-08-29,Au9999,256.0,256.0,254.9,255.04,-0.11,-1.0,2022-01-04 02:27:46
9228,2014-09-01,Au9999,255.49,255.49,254.41,255.14,0.1,1.0,2022-01-04 02:27:46
9237,2014-09-02,Au9999,255.7,255.7,252.2,252.84,-2.3,-1.0,2022-01-04 02:27:46
9245,2014-09-03,Au9999,251.99,252.0,250.7,251.25,-1.59,-1.0,2022-01-04 02:27:46
9253,2014-09-04,Au9999,252.6,252.6,250.8,250.91,-0.34,-1.0,2022-01-04 02:27:46
9261,2014-09-05,Au9999,251.44,252.0,249.6,250.25,-0.66,-1.0,2022-01-04 02:27:46
9269,2014-09-09,Au9999,250.25,250.25,248.18,248.18,-2.07,-1.0,2022-01-04 02:27:46
9276,2014-08-12,Au9999,259.2,260.0,258.6,260.0,0.63,1.0,2022-01-04 02:27:46
9284,2014-08-13,Au9999,260.0,261.0,259.35,259.61,-0.39,-1.0,2022-01-04 02:27:46
9292,2014-08-14,Au9999,259.61,260.5,259.61,260.39,0.78,1.0,2022-01-04 02:27:46
9299,2014-08-15,Au9999,260.75,260.75,259.7,260.14,-0.25,-1.0,2022-01-04 02:27:46
9307,2014-08-18,Au9999,258.41,259.0,257.0,257.5,-2.64,-1.0,2022-01-04 02:27:46
9315,2014-08-19,Au9999,257.5,257.75,257.0,257.0,-0.5,-1.0,2022-01-04 02:27:46
9322,2014-08-20,Au9999,257.2,257.2,256.4,256.4,-0.6,-1.0,2022-01-04 02:27:46
9329,2014-08-21,Au9999,257.5,257.5,253.39,253.85,-2.55,-1.0,2022-01-04 02:27:46
9337,2014-08-22,Au9999,253.99,254.2,253.0,253.91,0.06,1.0,2022-01-04 02:27:46
9345,2014-08-25,Au9999,254.0,254.78,253.3,253.3,-0.61,-1.0,2022-01-04 02:27:46
9353,2021-04-09,Au9999,370.0,372.3,369.66,370.15,0.95,1.0,2022-01-04 02:27:46
9366,2021-04-12,Au9999,370.98,370.98,367.3,368.62,-1.53,-1.0,2022-01-04 02:27:46
9379,2021-04-13,Au9999,368.7,368.7,364.95,365.59,-3.03,-1.0,2022-01-04 02:27:46
9393,2021-04-14,Au9999,365.9,369.5,365.8,368.6,3.01,1.0,2022-01-04 02:27:46
9408,2021-04-15,Au9999,368.31,368.75,366.0,368.52,-0.08,-1.0,2022-01-04 02:27:46
9421,2021-04-16,Au9999,368.95,373.0,368.12,371.8,3.28,1.0,2022-01-04 02:27:46
9434,2021-04-19,Au9999,373.5,375.95,373.33,374.7,2.9,1.0,2022-01-04 02:27:46
9448,2021-04-20,Au9999,374.61,374.62,370.5,371.44,-3.26,-1.0,2022-01-04 02:27:46
9461,2021-04-21,Au9999,372.39,375.08,371.0,374.65,3.21,1.0,2022-01-04 02:27:46
9474,2021-04-22,Au9999,374.6,376.79,372.09,375.2,0.55,1.0,2022-01-04 02:27:46
9487,2014-07-29,Au9999,259.75,260.4,259.6,259.85,0.1,1.0,2022-01-04 02:27:46
9495,2014-07-30,Au9999,260.32,260.32,258.31,258.4,-1.45,-1.0,2022-01-04 02:27:46
9503,2014-07-31,Au9999,258.4,258.4,257.0,257.79,-0.61,-1.0,2022-01-04 02:27:46
9511,2014-08-01,Au9999,257.8,257.8,255.2,255.65,-2.14,-1.0,2022-01-04 02:27:46
9519,2014-08-04,Au9999,256.95,258.0,256.95,257.63,1.98,1.0,2022-01-04 02:27:46
9527,2014-08-05,Au9999,257.8,257.8,256.1,256.81,-0.82,-1.0,2022-01-04 02:27:46
9534,2014-08-06,Au9999,256.99,257.0,255.5,256.45,-0.36,-1.0,2022-01-04 02:27:46
9541,2014-08-07,Au9999,256.8,265.5,256.8,258.71,2.26,1.0,2022-01-04 02:27:46
9548,2014-08-08,Au9999,258.7,261.77,258.52,261.1,2.39,1.0,2022-01-04 02:27:46
9555,2014-08-11,Au9999,260.9,260.9,258.75,259.37,-1.73,-1.0,2022-01-04 02:27:46
9562,2014-07-15,Au9999,263.0,263.0,260.5,261.73,-1.53,-1.0,2022-01-04 02:27:46
9570,2014-07-16,Au9999,260.8,262.38,258.11,259.19,-2.54,-1.0,2022-01-04 02:27:46
9578,2014-07-17,Au9999,259.95,261.3,259.2,260.45,1.26,1.0,2022-01-04 02:27:46
9586,2014-07-18,Au9999,260.99,263.74,260.1,261.69,1.24,1.0,2022-01-04 02:27:46
9594,2014-07-21,Au9999,262.8,262.8,260.7,262.6,0.91,1.0,2022-01-04 02:27:46
9602,2014-07-22,Au9999,262.99,262.99,260.3,261.09,-1.51,-1.0,2022-01-04 02:27:46
9610,2014-07-23,Au9999,261.99,262.0,260.6,261.17,0.08,1.0,2022-01-04 02:27:46
9618,2014-07-24,Au9999,261.2,261.85,258.4,258.85,-2.32,-1.0,2022-01-04 02:27:46
9626,2014-07-25,Au9999,259.25,259.3,257.35,257.85,-1.0,-1.0,2022-01-04 02:27:46
9634,2014-07-28,Au9999,257.85,260.15,257.85,259.75,1.9,1.0,2022-01-04 02:27:46
9642,2014-07-01,Au9999,262.8,265.3,262.1,263.99,2.13,1.0,2022-01-04 02:27:46
9650,2014-07-02,Au9999,264.55,264.88,263.85,264.52,0.53,1.0,2022-01-04 02:27:46
9658,2014-07-03,Au9999,264.48,265.0,263.7,263.71,-0.81,-1.0,2022-01-04 02:27:46
9666,2014-07-04,Au9999,263.51,264.11,262.93,263.93,0.22,1.0,2022-01-04 02:27:46
9674,2014-07-07,Au9999,264.5,264.5,261.6,261.7,-2.23,-1.0,2022-01-04 02:27:46
9682,2014-07-08,Au9999,262.49,263.09,261.4,263.0,1.3,1.0,2022-01-04 02:27:46
9690,2014-07-09,Au9999,263.25,263.85,262.0,263.76,0.76,1.0,2022-01-04 02:27:46
9698,2014-07-10,Au9999,263.51,265.0,263.45,264.79,1.03,1.0,2022-01-04 02:27:46
9706,2014-07-11,Au9999,265.5,267.8,265.5,266.89,2.1,1.0,2022-01-04 02:27:46
9714,2014-07-14,Au9999,266.9,267.75,262.75,263.26,-3.63,-1.0,2022-01-04 02:27:46
9722,2014-06-17,Au9999,256.8,256.8,253.5,253.75,-3.04,-1.0,2022-01-04 02:27:46
9730,2014-06-18,Au9999,253.49,254.58,253.33,254.38,0.63,1.0,2022-01-04 02:27:46
9737,2014-06-19,Au9999,254.95,256.74,254.11,255.98,1.6,1.0,2022-01-04 02:27:46
9745,2014-06-20,Au9999,256.88,263.51,256.88,262.5,6.52,1.0,2022-01-04 02:27:46
9753,2014-06-23,Au9999,263.5,264.47,262.1,263.68,1.18,1.0,2022-01-04 02:27:46
9760,2014-06-24,Au9999,263.68,264.1,262.8,263.61,-0.07,-1.0,2022-01-04 02:27:46
9767,2014-06-25,Au9999,264.0,264.8,262.68,262.9,-0.71,-1.0,2022-01-04 02:27:46
9774,2014-06-26,Au9999,263.5,264.6,262.3,262.78,-0.12,-1.0,2022-01-04 02:27:46
9781,2014-06-27,Au9999,263.8,263.8,262.5,263.09,0.31,1.0,2022-01-04 02:27:46
9788,2014-06-30,Au9999,263.75,263.75,261.7,261.86,-1.23,-1.0,2022-01-04 02:27:46
9796,2014-06-03,Au9999,252.8,252.8,250.15,250.9,-1.9,-1.0,2022-01-04 02:27:46
9804,2014-06-04,Au9999,251.19,251.2,250.2,251.0,0.1,1.0,2022-01-04 02:27:46
9812,2014-06-05,Au9999,251.75,251.8,250.31,250.4,-0.6,-1.0,2022-01-04 02:27:46
9820,2014-06-06,Au9999,251.99,252.9,251.5,252.75,2.35,1.0,2022-01-04 02:27:46
9828,2014-06-09,Au9999,252.75,254.5,251.3,252.23,-0.52,-1.0,2022-01-04 02:27:46
9836,2014-06-10,Au9999,252.4,252.4,251.0,251.6,-0.63,-1.0,2022-01-04 02:27:46
9844,2014-06-11,Au9999,252.0,253.0,252.0,252.46,0.86,1.0,2022-01-04 02:27:46
9852,2014-06-12,Au9999,253.15,253.38,252.0,252.0,-0.46,-1.0,2022-01-04 02:27:46
9860,2014-06-13,Au9999,253.47,254.5,252.85,254.35,2.35,1.0,2022-01-04 02:27:46
9868,2014-06-16,Au9999,253.0,256.8,253.0,256.79,2.44,1.0,2022-01-04 02:27:46
9876,2014-05-19,Au9999,259.85,260.9,259.4,260.71,1.02,1.0,2022-01-04 02:27:46
9883,2014-05-20,Au9999,261.49,262.0,259.4,259.8,-0.91,-1.0,2022-01-04 02:27:46
9890,2014-05-21,Au9999,259.85,261.0,259.3,259.85,0.05,1.0,2022-01-04 02:27:46
9898,2014-05-22,Au9999,260.35,260.4,259.3,260.1,0.25,1.0,2022-01-04 02:27:46
9905,2014-05-23,Au9999,260.5,260.5,259.7,260.01,-0.09,-1.0,2022-01-04 02:27:46
9913,2014-05-26,Au9999,260.1,260.1,259.0,259.56,-0.45,-1.0,2022-01-04 02:27:46
9921,2014-05-27,Au9999,259.7,259.75,258.25,258.29,-1.27,-1.0,2022-01-04 02:27:46
9928,2014-05-28,Au9999,258.29,258.29,254.6,254.9,-3.39,-1.0,2022-01-04 02:27:46
9936,2014-05-29,Au9999,255.0,255.1,252.05,252.07,-2.83,-1.0,2022-01-04 02:27:46
9943,2014-05-30,Au9999,254.8,254.8,252.3,252.8,0.73,1.0,2022-01-04 02:27:46
9951,2014-05-05,Au9999,260.59,263.2,260.59,262.84,2.58,1.0,2022-01-04 02:27:46
9958,2014-05-06,Au9999,263.65,263.8,262.6,262.98,0.14,1.0,2022-01-04 02:27:46
9965,2014-05-07,Au9999,263.3,263.3,262.31,262.8,-0.18,-1.0,2022-01-04 02:27:46
9973,2014-05-08,Au9999,262.8,262.8,258.95,259.05,-3.75,-1.0,2022-01-04 02:27:46
9981,2014-05-09,Au9999,259.05,259.38,258.4,259.16,0.11,1.0,2022-01-04 02:27:46
9989,2014-05-12,Au9999,259.48,259.48,258.2,259.1,-0.06,-1.0,2022-01-04 02:27:46
9997,2014-05-13,Au9999,260.8,261.1,259.02,259.49,0.39,1.0,2022-01-04 02:27:46
10005,2014-05-14,Au9999,260.0,260.8,259.45,260.29,0.8,1.0,2022-01-04 02:27:46
10013,2014-05-15,Au9999,261.5,261.55,260.56,261.0,0.71,1.0,2022-01-04 02:27:46
10021,2014-05-16,Au9999,260.6,260.6,259.6,259.69,-1.31,-1.0,2022-01-04 02:27:46
10029,2014-04-17,Au9999,260.5,260.5,259.2,259.3,-0.78,-1.0,2022-01-04 02:27:46
10036,2014-04-18,Au9999,259.3,260.5,258.5,259.33,0.03,1.0,2022-01-04 02:27:46
10043,2014-04-21,Au9999,259.79,259.79,257.0,257.66,-1.67,-1.0,2022-01-04 02:27:46
10050,2014-04-22,Au9999,257.97,258.75,257.4,258.55,0.89,1.0,2022-01-04 02:27:46
10057,2014-04-23,Au9999,258.55,258.55,257.2,257.88,-0.67,-1.0,2022-01-04 02:27:46
10064,2014-04-24,Au9999,258.3,258.5,257.5,257.7,-0.18,-1.0,2022-01-04 02:27:46
10071,2014-04-25,Au9999,257.0,260.15,256.3,259.76,2.06,1.0,2022-01-04 02:27:46
10078,2014-04-28,Au9999,260.42,262.7,260.42,261.89,2.13,1.0,2022-01-04 02:27:46
10085,2014-04-29,Au9999,262.8,262.85,260.0,260.09,-1.8,-1.0,2022-01-04 02:27:46
10092,2014-04-30,Au9999,260.3,261.2,260.12,260.26,0.17,1.0,2022-01-04 02:27:46
10100,2014-04-02,Au9999,256.4,256.4,255.55,256.25,-0.14,-1.0,2022-01-04 02:27:46
10107,2014-04-03,Au9999,256.25,257.7,256.25,257.06,0.81,1.0,2022-01-04 02:27:46
10114,2014-04-04,Au9999,257.06,258.2,255.85,257.64,0.58,1.0,2022-01-04 02:27:46
10121,2014-04-08,Au9999,257.64,261.3,257.58,261.0,3.36,1.0,2022-01-04 02:27:46
10128,2014-04-09,Au9999,261.2,262.0,260.41,261.12,0.12,1.0,2022-01-04 02:27:46
10135,2014-04-10,Au9999,260.5,263.0,259.56,263.0,1.88,1.0,2022-01-04 02:27:46
10142,2014-04-11,Au9999,263.0,263.35,262.3,262.64,-0.36,-1.0,2022-01-04 02:27:46
10150,2014-04-14,Au9999,262.88,265.45,262.58,264.85,2.21,1.0,2022-01-04 02:27:46
10157,2014-04-15,Au9999,264.85,265.99,262.0,262.18,-2.67,-1.0,2022-01-04 02:27:46
10165,2014-04-16,Au9999,261.0,261.0,258.5,260.08,-2.1,-1.0,2022-01-04 02:27:46
10172,2014-03-19,Au9999,269.1,269.27,267.0,268.2,-0.9,-1.0,2022-01-04 02:27:46
10179,2014-03-20,Au9999,268.2,268.2,264.26,265.45,-2.75,-1.0,2022-01-04 02:27:46
10187,2014-03-21,Au9999,265.45,266.3,264.01,265.26,-0.19,-1.0,2022-01-04 02:27:46
10195,2014-03-24,Au9999,265.3,266.9,263.7,263.89,-1.37,-1.0,2022-01-04 02:27:46
10203,2014-03-25,Au9999,263.9,263.9,260.3,261.2,-2.69,-1.0,2022-01-04 02:27:46
10211,2014-03-26,Au9999,261.2,262.0,260.02,262.0,0.8,1.0,2022-01-04 02:27:46
10219,2014-03-27,Au9999,262.0,262.0,258.75,259.51,-2.49,-1.0,2022-01-04 02:27:46
10227,2014-03-28,Au9999,259.51,259.51,257.64,258.5,-1.01,-1.0,2022-01-04 02:27:46
10235,2014-03-31,Au9999,258.5,259.1,257.04,257.8,-0.7,-1.0,2022-01-04 02:27:46
10242,2014-04-01,Au9999,257.9,258.49,255.5,256.39,-1.41,-1.0,2022-01-04 02:27:46
10250,2021-03-25,Au9999,365.0,367.3,364.05,365.68,1.09,1.0,2022-01-04 02:27:46
10264,2021-03-26,Au9999,365.02,368.7,364.21,365.1,-0.58,-1.0,2022-01-04 02:27:46
10278,2021-03-29,Au9999,365.0,366.6,364.6,365.4,0.3,1.0,2022-01-04 02:27:46
10293,2021-03-30,Au9999,366.45,366.45,360.0,360.66,-4.74,-1.0,2022-01-04 02:27:46
10306,2021-03-31,Au9999,358.5,359.0,355.3,356.79,-3.87,-1.0,2022-01-04 02:27:46
10319,2021-04-01,Au9999,356.5,364.56,356.0,364.49,7.7,1.0,2022-01-04 02:27:46
10332,2021-04-02,Au9999,364.1,368.89,363.22,368.04,3.55,1.0,2022-01-04 02:27:46
10344,2021-04-06,Au9999,368.5,368.5,365.8,366.39,-1.65,-1.0,2022-01-04 02:27:46
10358,2021-04-07,Au9999,367.7,368.59,366.9,368.14,1.75,1.0,2022-01-04 02:27:46
10371,2021-04-08,Au9999,366.03,369.49,366.03,369.2,1.06,1.0,2022-01-04 02:27:46
10384,2014-03-05,Au9999,263.5,264.0,262.85,263.08,-0.92,-1.0,2022-01-04 02:27:46
10392,2014-03-06,Au9999,263.01,264.4,262.7,262.99,-0.09,-1.0,2022-01-04 02:27:46
10400,2014-03-07,Au9999,262.99,266.0,262.99,265.27,2.28,1.0,2022-01-04 02:27:46
10407,2014-03-10,Au9999,265.98,265.98,261.1,262.53,-2.74,-1.0,2022-01-04 02:27:46
10414,2014-03-11,Au9999,262.72,264.8,262.72,264.51,1.98,1.0,2022-01-04 02:27:46
10421,2014-03-12,Au9999,264.51,268.9,263.8,267.43,2.92,1.0,2022-01-04 02:27:46
10428,2014-03-13,Au9999,268.0,270.99,268.0,269.76,2.33,1.0,2022-01-04 02:27:46
10435,2014-03-14,Au9999,269.76,271.3,268.8,269.63,-0.13,-1.0,2022-01-04 02:27:46
10443,2014-03-17,Au9999,269.63,273.6,269.63,273.29,3.66,1.0,2022-01-04 02:27:46
10451,2014-03-18,Au9999,273.26,273.26,268.2,269.1,-4.19,-1.0,2022-01-04 02:27:46
10459,2014-02-19,Au9999,258.01,259.15,257.02,258.24,0.23,1.0,2022-01-04 02:27:46
10467,2014-02-20,Au9999,258.58,259.15,256.8,257.49,-0.75,-1.0,2022-01-04 02:27:46
10474,2014-02-21,Au9999,257.5,259.5,257.01,259.29,1.8,1.0,2022-01-04 02:27:46
10481,2014-02-24,Au9999,259.3,260.7,258.9,260.5,1.21,1.0,2022-01-04 02:27:46
10488,2014-02-25,Au9999,260.5,262.45,260.5,262.39,1.89,1.0,2022-01-04 02:27:46
10496,2014-02-26,Au9999,263.0,265.31,262.21,265.22,2.83,1.0,2022-01-04 02:27:46
10504,2014-02-27,Au9999,265.24,265.24,261.0,261.48,-3.74,-1.0,2022-01-04 02:27:46
10511,2014-02-28,Au9999,262.94,263.55,261.52,262.73,1.25,1.0,2022-01-04 02:27:46
10519,2014-03-03,Au9999,263.45,266.4,261.45,266.2,3.47,1.0,2022-01-04 02:27:46
10526,2014-03-04,Au9999,266.2,267.45,263.5,264.0,-2.2,-1.0,2022-01-04 02:27:46
10534,2014-01-29,Au9999,246.98,246.98,245.03,245.94,0.04,1.0,2022-01-04 02:27:46
10541,2014-01-30,Au9999,247.37,247.37,246.15,246.37,0.43,1.0,2022-01-04 02:27:46
10548,2014-02-07,Au9999,247.49,248.5,246.4,248.29,1.92,1.0,2022-01-04 02:27:46
10555,2014-02-10,Au9999,248.85,250.6,247.52,250.39,2.1,1.0,2022-01-04 02:27:46
10563,2014-02-11,Au9999,250.39,251.99,250.0,251.49,1.1,1.0,2022-01-04 02:27:46
10570,2014-02-12,Au9999,251.5,252.6,250.5,252.06,0.57,1.0,2022-01-04 02:27:46
10577,2014-02-13,Au9999,252.06,253.1,252.0,252.1,0.04,1.0,2022-01-04 02:27:46
10585,2014-02-14,Au9999,252.99,256.7,252.51,256.69,4.59,1.0,2022-01-04 02:27:46
10592,2014-02-17,Au9999,258.0,261.5,257.1,259.85,3.16,1.0,2022-01-04 02:27:46
10599,2014-02-18,Au9999,259.87,260.4,257.6,258.01,-1.84,-1.0,2022-01-04 02:27:46
10607,2014-01-15,Au9999,246.34,246.34,243.65,244.16,-2.18,-1.0,2022-01-04 02:27:46
10614,2014-01-16,Au9999,243.85,245.0,242.8,244.49,0.33,1.0,2022-01-04 02:27:46
10622,2014-01-17,Au9999,243.5,245.48,243.5,245.4,0.91,1.0,2022-01-04 02:27:46
10630,2014-01-20,Au9999,245.4,247.2,244.8,246.82,1.42,1.0,2022-01-04 02:27:46
10637,2014-01-21,Au9999,247.44,247.44,245.8,245.8,-1.02,-1.0,2022-01-04 02:27:46
10644,2014-01-22,Au9999,245.8,245.8,243.2,243.87,-1.93,-1.0,2022-01-04 02:27:46
10652,2014-01-23,Au9999,244.25,244.25,242.4,243.27,-0.6,-1.0,2022-01-04 02:27:46
10659,2014-01-24,Au9999,245.0,247.2,244.7,246.89,3.62,1.0,2022-01-04 02:27:46
10667,2014-01-27,Au9999,248.5,249.2,246.7,247.78,0.89,1.0,2022-01-04 02:27:46
10674,2014-01-28,Au9999,247.79,247.79,245.9,245.9,-1.88,-1.0,2022-01-04 02:27:46
10682,2013-12-31,Au9999,239.0,239.83,236.36,236.46,-2.31,-1.0,2022-01-04 02:27:46
10688,2014-01-02,Au9999,238.85,242.3,238.85,242.3,5.84,1.0,2022-01-04 02:27:46
10696,2014-01-03,Au9999,242.3,243.96,240.5,243.8,1.5,1.0,2022-01-04 02:27:46
10704,2014-01-06,Au9999,242.5,246.0,242.15,245.39,1.59,1.0,2022-01-04 02:27:46
10712,2014-01-07,Au9999,245.6,246.38,244.8,245.79,0.4,1.0,2022-01-04 02:27:46
10720,2014-01-08,Au9999,245.79,245.79,241.8,241.95,-3.84,-1.0,2022-01-04 02:27:46
